_id,courseUrl,name_company,upadte_date,rank,amount,age,level,experience,salary,headquarters,technical_requirements,Tên công việc,Mã công việc
6706b3596ab7bb80c7c1a37d,https://sieuthivieclam.vn/viec-lam/nhan-vien-xay-dung-dien-cong-trinh-va-cong-nhan-ky-thuat-dien-CV2022-26419.html,CÔNG TY TNHH KIẾN TRÚC XÂY DỰNG Ô VAN,Ngày cập nhật: 23/02/2023,Nhân viên,5 (5 nam),20 - 35,Trung cấp,Không yêu cầu,8.000.000VNĐ,Quận 1,"['\n - Tốt nghiệp Trung Cấp trở lên, riêng vị trí công nhân kỹ thuật điện tốt nghiệp THPT, ưu tiên có tay nghề về điện.', '\n - Có sức khỏe tốt, chấp nhận đi làm ở công trình', '\n - Thông tin liên hệ : Anh Cường :\xa00969393339']",ĐIỆN CÔNG TRÌNH VÀ CÔNG NHÂN KỸ THUẬT ĐIỆN,CV2022-26419
6706b35a6ab7bb80c7c1a37e,https://sieuthivieclam.vn/viec-lam/bien-dich-vien-CV2022-26401.html,CÔNG TY TNHH TƯ VẤN DỊCH THUẬT TUÂN CALI,Ngày cập nhật: 28/11/2022,Nhân viên,2 (1 nam - 1 nữ),Trên 21 tuổi,Cao đẳng,Không yêu cầu,7.000.000VNĐ,Quận 1,"['\n - Làm việc cho công ty chuyên về tư vấn và dịch thuật', '\n - Thời gian làm việc: Giờ hành chánh']",BIÊN DỊCH VIÊN,CV2022-26401
6706b35a6ab7bb80c7c1a37f,https://sieuthivieclam.vn/viec-lam/bao-tri--sua-chua--dien--cap-thoat-nuoc--tap-vu-lao-cong--phu-bep-CV2022-26393.html,TRƯỜNG THPT THỦ KHOA HUÂN,Ngày cập nhật: 18/10/2022,Nhân viên,8,Trên 18,Lao động phổ thông,Không yêu cầu,Thoả thuận,Quận Tân Bình,"['\n -\xa0Môi trường công tác giáo dục, an toàn, thân thiện.\xa0', '\n - Yêu cầu: sức khỏe tốt. Tuổi từ 18-55.\xa0']","Bảo trì / Sửa chữa , Điện / Cấp Thoát Nước ; Tạp Vụ-Lao Công ; Phụ Bếp",CV2022-26393
6706b35d6ab7bb80c7c1a380,https://sieuthivieclam.vn/viec-lam/nhan-vien-bao-ve-CV2022-26413.html,Cty TNHH TM – DV – TV  HIỆP THÀNH TÍN,Ngày cập nhật: 19/08/2022,Nhân viên,10 (10 nam),18-55,Lao động phổ thông,Không yêu cầu,11.000.000VNĐ,Quận 1,"['\n - Làm việc tại các nhà hàng, cà phê, hầm xe khu vực TP.HCM', '\n - Ca 12h', '\n - Ca 24h']",NHÂN VIÊN BẢO VỆ,CV2022-26413
6706b35e6ab7bb80c7c1a381,https://sieuthivieclam.vn/viec-lam/nhan-vien-thu-kho-lam-viec-tai-ho-chi-minh-CV2022-26416.html,CÔNG TY CỔ PHẦN ĐẦU TƯ PHÁT TRIỂN VÀ THƯƠNG MẠI QUỐC TẾ VIỆT AN,Ngày cập nhật: 19/08/2022,Nhân viên,0 (3 nam),18 - 25,Trung cấp,3,9.000.000VNĐ,Huyện Nhà Bè,"['\n - Tuổi 25-35', '\n - Nam', '\n - Trình độ: Tốt nghiệp Trung cấp trở lên', '\n - Nhanh nhẹn, trung thực.']",Nhân Viên Thủ Kho Làm Việc Tại Hồ Chí Minh,CV2022-26416
6706b35e6ab7bb80c7c1a382,https://sieuthivieclam.vn/viec-lam/nhan-vien-ke-toan-kho-di-lam-ngay-CV2022-26415.html,CÔNG TY CỔ PHẦN ĐẦU TƯ PHÁT TRIỂN VÀ THƯƠNG MẠI QUỐC TẾ VIỆT AN,Ngày cập nhật: 19/08/2022,Nhân viên,2,Trên 18,Cao đẳng,2,9.000.000VNĐ,Quận 1,"['\n -Tốt nghiệp Cao Đẳng trở lên chuyên ngành kế toán, kinh tế và có 2 năm kinh nghiệm ở vị trí tương đương', '\n -Thi hành nghiệp vụ chính xác và đúng qui định, nắm vững các kiến thức chuyên môn về kế toán.', '\n -Kỹ năng giao tiếp, sắp xếp công việc và quản lý chứng từ tốt.', '\n -Thành thạo vi tính văn phòng, thành thạo MS Word, Excel, phần mềm kế toán.', '\n -Cần mẫn, cẩn thận, có trách nhiệm với công việc.', '\n -Có sức khỏe tốt, nhanh nhẹn, hoạt bát, trung thực, nghiêm túc trong công việc']",Nhân Viên Kế Toán Kho Đi Làm Ngay,CV2022-26415
6706b35f6ab7bb80c7c1a383,https://sieuthivieclam.vn/viec-lam/lao-dong-pho-thong-CV2022-26418.html,CÔNG TY DỆT NGỌC VÂN,Ngày cập nhật: 19/08/2022,Nhân viên,5 (3 nam - 2 nữ),trên 18,Lao động phổ thông,Không yêu cầu,Thoả thuận,Quận Bình Tân,"['\n - Thời gian: 7 giờ sáng - 5 giờ 30 chiều', '\n \xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0 \xa0\xa0\xa0\xa0\xa0\xa0 Hoặc 7 giờ - 7 giờ tối, đảo ca']",LAO ĐỘNG PHỔ THÔNG,CV2022-26418
6706b3606ab7bb80c7c1a384,https://sieuthivieclam.vn/viec-lam/lao-dong-pho-thong-CV2022-26405.html,CÔNG TY TNHH ĐẦU TƯ THƯƠNG MẠI DỊCH VỤ PHẠM GIA GROUP,Ngày cập nhật: 20/08/2022,Nhân viên,30,từ 18 tuổi trở lên,Lao động phổ thông,Không yêu cầu,Thoả thuận,H.Bến Lức,"['\n ', '\n ', '\n ']",IN 3D TRÊN GIÀY,CV2022-26405
6706b3616ab7bb80c7c1a385,https://sieuthivieclam.vn/viec-lam/lao-dong-pho-thonggiao-nuoctiep-thi-nuoc-CV2022-26463.html,Công ty TNHH ALPHA Việt Nam (KIRIFURI),Ngày cập nhật: 19/09/2022,Nhân viên,5 (3 nam - 2 nữ),trên 18,Lao động phổ thông,Không yêu cầu,12.000.000VNĐ,Quận Bình Thạnh,"['\n ', '\n Lương 12.000.000 đ/tháng', '\n ', '\n Lương thỏa thuận', '\n Làm việc giờ hành chánh', '\n Có đóng Bảo hiểm xã hội', '\n Có lương tháng 13', '\n \xa0', '\n \xa0']",LAO ĐỘNG PHỔ THÔNG/GIAO NƯỚC/TIẾP THỊ NƯỚC,CV2022-26463
6706b3616ab7bb80c7c1a386,https://sieuthivieclam.vn/viec-lam/chuyen-vien-tu-van-CV2022-26367.html,CÔNG TY CỔ PHẦN ĐẦU TƯ VÀ DỊCH VỤ ĐẤT XANH MIỀN NAM,Ngày cập nhật: 19/08/2022,Nhân viên,20 (10 nam - 10 nữ),22 - 35,Trung cấp,Không yêu cầu,15.000.000VNĐ,Quận Bình Thạnh,"['\n - Tìm kiếm khách hàng mới, mở rộng nguồn khách hàng thông qua các kênh: marketing online (Facebook, zalo, google,...), đăng tin, sale phone,.... - Được đào tạo kỹ năng tìm kiếm khách hàng.', '\n - Giới thiêu, tư vấn sản phẩm và dịch vụ Công ty đến với khách hàng: sản phẩm căn hộ TPHCM, Bình Dương, một số sản phẩm đất nền, nhà phố, shophouse.', '\n - Tư vấn, đàm phán, thương lượng, chốt sale.', '\n - Hỗ trợ khách hàng trong quá trình ký hợp đồng, chăm sóc khách hàng trước và sau bán hàng.', '\n - Cập nhật thông tin thị trường bất động sản, nhanh chóng nắm bắt nhu cầu của khách hàng.', '\n - Tham gia các buổi huấn luyện sản phẩm, học hỏi và chia sẻ kinh nghiệm trong nhóm bán hàng.', '\n - Báo cáo tình hình kinh doanh trực tiếp cho Trưởng phòng KD.']",NHÂN VIÊN KINH DOANH ( BĐS),CV2022-26367
6706b3656ab7bb80c7c1a387,https://sieuthivieclam.vn/viec-lam/bao-ve-CV2022-26432.html,CÔNG TY CỔ PHẦN VINHOMES,Ngày cập nhật: 06/09/2022,Nhân viên,40 (40 nam),Dưới 50 tuổi,Lao động phổ thông,Không yêu cầu,7.500.000VNĐ,Quận Bình Thạnh,"['\n ', 'Nhân viên quẹt thẻ xe trong tầng hầm cho cư dân, khách hàng.', '\n ', ' 8 giờ / ngày, 01 tháng nghỉ 4 ngày', '\n ', ' Phòng bảo vệ Vinhomes Central Park', '\n Tầng hầm B1 Tòa Park 7 Khu ĐT Vinhomes Central Park', '\n 208 Nguyễn Hữu Cảnh, P.22, Q. Bình Thạnh, Hồ Chí Minh']",BẢO VỆ,CV2022-26432
6706b36b6ab7bb80c7c1a388,https://sieuthivieclam.vn/viec-lam/nhan-vien-goi-dau--cham-soc-da-CV2022-26433.html,AQUA SPA,Ngày cập nhật: 06/09/2022,Nhân viên,5 (5 nam),Trên 18 tuổi,Lao động phổ thông,Không yêu cầu,Thoả thuận,Quận 4,"['\n - Thời gian làm việc: 16h – 20h', '\n - Mức lương: 25.000 đ/giờ + tiền TIP']",NHÂN VIÊN GỘI ĐẦU / CHĂM SÓC DA,CV2022-26433
6706b36e6ab7bb80c7c1a389,https://sieuthivieclam.vn/viec-lam/lao-dong-pho-thong-bao-an-o-CV2022-26434.html,VỰA VE CHAI – ANH TUẤN,Ngày cập nhật: 06/09/2022,Nhân viên,2 (2 nam),Trên 20 tuổi,Lao động phổ thông,Không yêu cầu,9.000.000VNĐ,Quận 1,"['\n - Làm việc cho vựa ve chai', '\n - Thời gian làm việc: 7h00 – 19h00']",LAO ĐỘNG PHỔ THÔNG (BAO ĂN Ở),CV2022-26434
6706b3746ab7bb80c7c1a38a,https://sieuthivieclam.vn/viec-lam/bao-ve--tap-vu--phu-bep-CV2022-26435.html,TRUNG TÂM GIÁO DỤC NGHỀ NGHIỆP GIÁO DỤC THƯỜNG XUYÊN QUẬN 1,Ngày cập nhật: 07/09/2022,Nhân viên,8 (4 nam - 4 nữ),Dưới 55 tuổi,Lao động phổ thông,Không yêu cầu,5.000.000VNĐ,Quận 1,"['\n ', 'Số lượng cần tuyển: 04 nam', '\n - Thời gian làm việc: theo ca', '\n - Mức lương: 5 – 7 triệu đồng/ tháng.', '\n - Địa điểm làm việc: 112 Nguyễn Đình Chiểu, Phường Đakao, Quận 1', '\n ', ' ', '\n ', 'Số lượng cần tuyển: 02 nữ', '\n - Thời gian làm việc: 8 tiếng/ngày.', '\n - Mức lương: 5 – 7 triệu đồng/ tháng', '\n - Địa điểm làm việc: 150 Bùi Thị Xuân, Phường Phạm Ngũ Lão, Quận 1', '\n ', ' ', '\n ', 'Số lượng 2 nữ', '\n - Vệ sinh khu vực bếp, rửa chén bát đĩa và dụng cụ chế biến', '\n - Sắp xếp khu vực nhà ăn trước bữa trưa', '\n - Chi tiết công việc sẽ trao đổi cụ thể khi phỏng vấn.', '\n ', ' ']",BẢO VỆ / TẠP VỤ / PHỤ BẾP,CV2022-26435
6706b3756ab7bb80c7c1a38b,https://sieuthivieclam.vn/viec-lam/nhan-vien-kinh-doanh-CV2022-26422.html,CÔNG TY TNHH MTV TÀI CHÍNH SHINHAN VIỆT NAM,Ngày cập nhật: 07/09/2022,Nhân viên,20,Từ 18-30 tuổi,Lao động phổ thông,Không yêu cầu,8.000.000VNĐ,Quận Tân Bình,"['\n - Giới Tính : Nam Nữ', '\n - Tuổi : Từ 18-30 tuổi', '\n \xa0- Học Vấn : Tốt nghiệp THPT Trở lên', '\n \xa0- Kinh nghiệm : KHÔNG YÊU CẦU', '\n \xa0- Ngoại Ngữ : KHÔNG YÊU CẦU', '\n \xa0- Vi Tính : TRÌNH ĐỘ TIN HỌC CƠ BẢN', '\n \xa0- Hộ Khẩu : KHÔNG YÊU CẦU']",Nhân viên Văn phòng (Telesale Data có Sẵn),CV2022-26422
6706b3756ab7bb80c7c1a38c,https://sieuthivieclam.vn/viec-lam/cong-nhan-san-xuat-thuc-pham-CV2022-26437.html,PHÂN VIỆN CƠ ĐIỆN NÔNG NGHIỆP VÀ CÔNG NGHỆ STH (FOLI),Ngày cập nhật: 08/09/2022,Nhân viên,2 (2 nam),20-45,Lao động phổ thông,Không yêu cầu,300.000VNĐ,Quận 1,"['\n - Thời gian làm việc: Giờ hành chánh', '\n - Không cần kinh nghiệm', '\n - Sẽ được hướng dẫn làm việc']",CÔNG NHÂN SẢN XUẤT THỰC PHẨM,CV2022-26437
6706b3756ab7bb80c7c1a38d,https://sieuthivieclam.vn/viec-lam/ky-thuat-cong-trinh--kinh-te-xay-dung-CV2022-26444.html,CÔNG TY TNHH KIẾN TRÚC XÂY DỰNG Ô VAN,Ngày cập nhật: 12/09/2022,Nhân viên,4 (4 nam),20 - 35,Trung cấp,Không yêu cầu,Thoả thuận,Quận 1,"['\n - Tuyển dụng kỹ thuật công trình: 02 lđ ( tốt nghiệp Trung Cấp xây dựng trở lên)', '\n - Tuyển dụng kinh tế xây dựng: 02 lđ', '\n - Thời gian làm việc giờ hành chính', '\n - Nơi làm việc công trình ở Dĩ An, Bình Dương\xa0']",KỸ THUẬT CÔNG TRÌNH + KINH TẾ XÂY DỰNG,CV2022-26444
6706b3756ab7bb80c7c1a38e,https://sieuthivieclam.vn/viec-lam/nhan-vien-ban-hang-CV2022-26436.html,"CTY THIÊN AN LỘC, MỸ PHẨM DR.D’S FORMULA",Ngày cập nhật: 12/09/2022,Nhân viên,10 (5 nam - 5 nữ),trên 18,Trung học phổ thông,Không yêu cầu,50.000VNĐ,Quận 10,"['\n - Thời gian: ca 4 tiếng từ 7 giờ sáng-11 giờ', '\n - Bán hàng tại quầy di động', '\n - Sắp xếp ngày phù hợp cho người muốn đi làm thêm', '\n \xa0']",NHÂN VIÊN BÁN HÀNG,CV2022-26436
6706b3786ab7bb80c7c1a38f,https://sieuthivieclam.vn/viec-lam/giam-sat-cong-trinh-CV2022-26445.html,CÔNG TY TNHH TM DV KỸ THUẬT CƠ ĐIỆN LẠNH HÀ GIANG,Ngày cập nhật: 12/09/2022,Nhân viên,2 (2 nam),Dưới 35 tuổi,Cao đẳng,Không yêu cầu,12.000.000VNĐ,Quận 12,"['\n - Làm việc cho công chuyên về Kỹ thuật cơ điện lạnh', '\n - Làm việc theo công trình']",GIÁM SÁT CÔNG TRÌNH,CV2022-26445
6706b3796ab7bb80c7c1a390,https://sieuthivieclam.vn/viec-lam/nhan-vien-bao-ve-CV2022-26447.html,CÔNG TY TNHH MỘT THÀNH VIÊN THƯƠNG MẠI MF,Ngày cập nhật: 12/09/2022,Nhân viên,1 (1 nam),18-40,Lao động phổ thông,Không yêu cầu,10.000.000VNĐ,Quận 3,"['\n - Làm việc theo ca', '\n - Ca Sáng: 9 giờ đến 16 giờ 30', '\n - Ca chiều: 14 giờ 30 đến 22 giờ (hết khách)']",NHÂN VIÊN BẢO VỆ,CV2022-26447
6706b37b6ab7bb80c7c1a391,https://sieuthivieclam.vn/viec-lam/nhan-vien-kinh-doanh-CV2022-26449.html,CÔNG TY TNHH THIÊN PHÚC,Ngày cập nhật: 12/09/2022,Nhân viên,10 (5 nam - 5 nữ),22-35,Trung học phổ thông,Không yêu cầu,7.000.000VNĐ,Quận 3,"['\n Trình độ: 12/12', '\n Thời gian: hành chánh']",NHÂN VIÊN KINH DOANH,CV2022-26449
6706b37b6ab7bb80c7c1a392,https://sieuthivieclam.vn/viec-lam/to-chuc-san-xuat-chuong-trinh-CV2022-26450.html,T PRODUCTION,Ngày cập nhật: 13/09/2022,Nhân viên,1 (1 nam),18 – 34 tuổi,Trung học phổ thông,Không yêu cầu,Thoả thuận,Quận 4,"['\n - Kiến thức về lĩnh vực tổ chức sản xuất chương trình/sự kiện, kỹ năng giao tiếp tốt, nhiệt tình, chịu áp lực cao trong công việc, khả năng tư duy logic, quản lý và sắp xếp công việc hiệu quả, linh hoạt,…', '\n - Chức vụ: Cộng tác viên.\xa0 Kinh nghiệm 06 tháng trở lên', '\n - Giới tính: nam', '\n - Độ tuổi: 18 – 34 tuổi']",Tổ chức sản xuất chương trình,CV2022-26450
6706b37c6ab7bb80c7c1a393,https://sieuthivieclam.vn/viec-lam/tu-van-ghi-danh-CV2022-26453.html,CÔNG TY TNHH DỊCH VỤ GIÁO DỤC TƯ VẤN DU HỌC TÀI NĂNG VIỆT,Ngày cập nhật: 14/09/2022,Nhân viên,2 (2 nữ),Dưới 30 tuổi,Cao đẳng,Không yêu cầu,7.000.000VNĐ,Quận Bình Tân,"['\n - Nữ, Tốt nghiệp cao đẳng hoặc đại học chuyên nghành tiếng Anh', '\n - Tuổi từ 18- 30', '\n - Tiếng Anh giao tiếp, nghe nói tốt', '\n - Thành thạo vi tính văn phòng: \xa0Word và Excel ( Chứng chỉ B)', '\n - Có khả năng sư phạm', '\n - Giọng nói dễ nghe, chịu khó và kiên nhẫn', '\n - Có mong muốn làm việc lâu dài với công ty']",TƯ VẤN - GHI DANH,CV2022-26453
6706b37d6ab7bb80c7c1a394,https://sieuthivieclam.vn/viec-lam/nhan-vien-bao-ve-CV2022-26462.html,Cty TNHH TM – DV – TV  HIỆP THÀNH TÍN,Ngày cập nhật: 19/09/2022,Nhân viên,10 (10 nam),18-55,Lao động phổ thông,Không yêu cầu,11.000.000VNĐ,Quận 1,"['\n - Làm việc tại các nhà hàng, cà phê, hầm xe khu vực TP.HCM', '\n - Ca 12h – ca 24h']",NHÂN VIÊN BẢO VỆ,CV2022-26462
6706b37f6ab7bb80c7c1a395,https://sieuthivieclam.vn/viec-lam/ban-hang--cham-soc-khach-hang--kinh-doanh--ke-toan-CV2022-26426.html,HỘ KINH DOANH KHANG LUXURY,Ngày cập nhật: 22/09/2022,Nhân viên,8,21 - 28,Trung học phổ thông,Không yêu cầu,8.000.000VNĐ,Quận 10,"['\n - Nam/Nữ từ 21 - 28 tuổi', '\n - Tốt nghiệp THPT', '\n - Thân thiện, vui vẻ, thật thà', '\n - Ngoại hình khá', '\n - Giọng nói dễ nghe, không vùng miền', '\n - Biết sử dụng máy tính và có năng khiếu chụp hình bằng điện thoại', '\n - Ưu tiên từng bán hàng trong trung tâm thương mại, lễ tân, bất động sản,...', '\n \xa0 \xa0 \xa0 - Yêu thích và đã từng bán đồng hồ, điện thoại xa xỉ là một lợi thế']",BÁN HÀNG/CSKH/KINH DOANH/KẾ TOÁN BÁN HÀNG,CV2022-26426
6706b3806ab7bb80c7c1a396,https://sieuthivieclam.vn/viec-lam/pha-che--phuc-vu-CV2022-26469.html,CÔNG TY CỎ PHẦN ĐẦU TƯ VÀ DỊCH VỤ CẢNG HÀNG KHÔNG VIỆT NAM,Ngày cập nhật: 26/09/2022,Nhân viên,10 (5 nam - 5 nữ),Dưới 40 tuổi,Lao động phổ thông,Không yêu cầu,Thoả thuận,Quận Tân Bình,"['\n - Pha chế / phục vụ cho quán cà phê văn phòng', '\n - Thời gian làm việc:\xa0', '\n + Làm việc theo ca: 06h đến 14h, 12h đến 20h (1 tuần được nghỉ 1 ngày).', '\n + Làm việc theo giờ: từ 06h đến 20h, tối thiểu 5h/ngày.']",PHA CHẾ / PHỤC VỤ,CV2022-26469
6706b3816ab7bb80c7c1a397,https://sieuthivieclam.vn/viec-lam/ban-hang-qua-dien-thoai-telesales-CV2022-26470.html,CÔNG TY TÀI CHÍNH MIRAE ASSET (VIỆT NAM),Ngày cập nhật: 26/09/2022,Nhân viên,20 (10 nam - 10 nữ),18 - 25,Lao động phổ thông,Không yêu cầu,Thoả thuận,Quận 2,"['\n Chốt danh sách KH ', ', siêng năng là làm được.', '\n Thời gian làm việc :', '\n 8h30 – 17h30 từ thứ 2 đến thứ 6', '\n 8g30 – 12h thứ 7 , CN nghỉ.', '\n Nơi làm việc : Tháp S8, The Sun Avenue , 28 Mai Chí Thọ, Phường An Phú, Quận 2, TPHCM']",BÁN HÀNG QUA ĐIỆN THOẠI (TELESALES),CV2022-26470
6706b3836ab7bb80c7c1a398,https://sieuthivieclam.vn/viec-lam/phuc-vu-CV2022-26471.html,QUÁN BÚN BÒ QUẬN 1,Ngày cập nhật: 26/09/2022,Nhân viên,4 (2 nam - 2 nữ),0,Lao động phổ thông,Không yêu cầu,Thoả thuận,Quận 1,"['\n - Làm việc cho Quán Bún Bò tại Phường Đa Kao, Quận 1', '\n - Thời gian làm việc:', '\n + Ca 1: 6g00 – 10g00', '\n + Ca 2: 10g00 – 14g00']",PHỤC VỤ,CV2022-26471
6706b3856ab7bb80c7c1a399,https://sieuthivieclam.vn/viec-lam/nhan-vien-ke-toan-ban-hang-CV2022-26448.html,CÔNG TY TNHH TM NHƯ HẢI  CÁT TƯỜNG,Ngày cập nhật: 26/09/2022,Nhân viên,4 (2 nam - 2 nữ),0,Trung học phổ thông,Không yêu cầu,8.000.000VNĐ,Quận Thủ Đức,"['\n - Trình độ: 12 trở lên', '\n - Không cần kinh nghiệm', '\n - Ưu tiên biết ngoại ngữ', '\n - Lễ phép, nhanh nhẹn, thật thà', '\n - Thời gian: hành chánh', '\n \xa0']",NHÂN VIÊN KẾ TOÁN BÁN HÀNG,CV2022-26448
6706b3886ab7bb80c7c1a39a,https://sieuthivieclam.vn/viec-lam/nhan-vien-ke-toanvan-phongkinh-doanh-CV2022-26474.html,CÔNG TY TNHH THIÊN PHÚC,Ngày cập nhật: 27/09/2022,Nhân viên,20 (10 nam - 10 nữ),dưới 30,Trung học phổ thông,Không yêu cầu,Thoả thuận,Quận 3,"['\n Tốt nghiệp PTTH', '\n Biết vi tính văn phòng', '\n Thời gian làm việc:\xa0 hành chánh']",NHÂN VIÊN KẾ TOÁN/VĂN PHÒNG/KINH DOANH,CV2022-26474
6706b3896ab7bb80c7c1a39b,https://sieuthivieclam.vn/viec-lam/ctv-ban-hang-nhan-vien-giao-hang-nhan-vien-van-phong-nhan-vien-sales-nhan-vien-truyen-thong-tro-ly-giam-doc-CV2022-26458.html,CÔNG TY CỔ PHẦN THƯ PHÁP VIỆT,Ngày cập nhật: 27/09/2022,Nhân viên,0,0,Trung học phổ thông,Không yêu cầu,9.000.000VNĐ,Quận Tân Bình,"['\n ', '\n ', '\n ', '\n ', '\n ', '\n ', '\n ', '\n ', '\n ', '\n ', '\n ', '\n ', '\n ', '\n ', '\n ', '\n ', '\n ', '\n ', '\n ', '\n ', '\n ', '\n ', '\n ', '\n ', '\n ', '\n ', '\n ', '\n ', '\n ', '\n ']",CTV BÁN HÀNG/ GIAO HÀNG/ VĂN PHÒNG/ SALES/ TRUYỀN THÔNG/ TRỢ LÝ GIÁM ĐỐC,CV2022-26458
6706b38b6ab7bb80c7c1a39c,https://sieuthivieclam.vn/viec-lam/nhan-vien-ke-toan-nhan-vien-it-CV2022-26478.html,CÔNG TY ĐỊA ỐC MINH ĐỨC,Ngày cập nhật: 04/10/2022,Nhân viên,10 (5 nam - 5 nữ),,Đại học,Không yêu cầu,12.000.000VNĐ,Quận 11,"['\n ', '\n -Số lượng: 5', '\n - Làm tại văn phòng', '\n - Lương: 9.500.000 đ/tháng+hoa hồng+thưởng', '\n ', '\n - Lương: 11.000.000 đ/tháng+hoa hồng+thưởng', '\n \xa0']",NHÂN VIÊN KẾ TOÁN/ NHÂN VIÊN IT/KINH DOANH/TRƯỞNG PHÓ PHÒNG KINH DOANH,CV2022-26478
6706b38d6ab7bb80c7c1a39d,https://sieuthivieclam.vn/viec-lam/nhan-vien-kinh-doanh-CV2022-26477.html,Công ty TNHH Trang Trí Nét Việt,Ngày cập nhật: 04/10/2022,Nhân viên,10,18 đến 25 tuổi,Trung cấp,1,Thoả thuận,Quận 3,"['\n - 10 bạn (ưu tiên Nam)', '\n - Độ tuổi: 18 đến 25 tuổi', '\n - Trình độ: Trung cấp trở lên', '\n - Yêu cầu kinh nghiệm 1 năm trở lên ở vị trí tương tự.', '\n - Có kỹ năng giao tiếp, đàm phán, thuyết phục tốt.', '\n - Yêu cầu trung thực, chăm chỉ và có thái độ làm việc nghiêm túc.', '\n - Có khả năng dùng máy tính văn phòng cơ bản.']",NHÂN VIÊN KINH DOANH,CV2022-26477
6706b38e6ab7bb80c7c1a39e,https://sieuthivieclam.vn/viec-lam/ke-toan-CV2022-26481.html,CÔNG TY TNHH TƯ VẤN TÀI CHÍNH AN TRÍ VIỆT,Ngày cập nhật: 07/10/2022,Nhân viên,3 (3 nữ),20 - 30,Cao đẳng,1,Thoả thuận,Quận Phú nhuận,"['\n ', '\n ', '\n ']",KẾ TOÁN VIÊN,CV2022-26481
6706b38f6ab7bb80c7c1a39f,https://sieuthivieclam.vn/viec-lam/van-phong--ke-toan-tong-hop-CV2022-26482.html,CÔNG TY TNHH TƯ VẤN THIẾT KẾ KIẾN TRÚC VÀ CẢNH QUAN THỦY ANH,Ngày cập nhật: 07/10/2022,Nhân viên,4 (4 nữ),0,Cao đẳng,Không yêu cầu,8.000.000VNĐ,Quận 3,"['\n ', '\n - Giỏi về kỹ năng văn bản, sử dụng thành thạo Excel', '\n - Có tư duy và biết cách lưu trữ hồ sơ', '\n - Nhiệt tình, chi tiết trong tổ chức các hoạt động của công ty', '\n - Biết lắng nghe, học hỏi, hòa đồng với tập thể', '\n ', '\n - Giỏi về chuyên môn nghiệp vụ kế toán', '\n - Có kinh nghiệm tối thiểu 3 năm', '\n - Sử dụng phần mềm Misa']",VĂN PHÒNG / KẾ TOÁN TỔNG HỢP,CV2022-26482
6706b3916ab7bb80c7c1a3a0,https://sieuthivieclam.vn/viec-lam/nhan-vien-bao-ve-CV2022-26483.html,CÔNG TY CỔ PHẦN DỊCH VỤ BẢO VỆ HẬU CẦN THĂNG LONG,Ngày cập nhật: 07/10/2022,Nhân viên,37,Từ 18 tuổi trở lên,Lao động phổ thông,Không yêu cầu,8.000.000VNĐ,Quận Phú nhuận,"['\n - Công dân Việt Nam trên 18 tuổi có lý lịch rõ ràng, không tiền án, tiền sự, không ma túy, xâm hình, không bệnh truyền nhiễm, dị tật.', '\n - Ưu tiên Bộ đội, Công an xuất ngũ và những người đã từng làm công tác bảo vệ.', '\n - Nam cao: 1,65m, cân nặng: 56 kg trở lên; Nữ cao: 1,55m, cân nặng 48 kg trở lên. Trình độ: tốt nghiệp Phổ thông cơ sở lớp 9 trở lên.']",NHÂN VIÊN BẢO VỆ,CV2022-26483
6706b3936ab7bb80c7c1a3a1,https://sieuthivieclam.vn/viec-lam/bao-an-o-tho-lam-banh-mi-tho-phu-lam-banh-mi-CV2022-26487.html,CƠ SỞ SẢN XUẤT BÁNH MÌ QUẬN TÂN BÌNH,Ngày cập nhật: 12/10/2022,Nhân viên,3,0,Lao động phổ thông,Không yêu cầu,12.000.000VNĐ,Quận Tân Bình,"['\n ', '\n ', '\n \xa0']",THỢ LÀM BÁNH MÌ/ THỢ PHỤ LÀM BÁNH MÌ (BAO ĂN Ở),CV2022-26487
6706b3956ab7bb80c7c1a3a2,https://sieuthivieclam.vn/viec-lam/nhan-vien-sieu-thi-CV2022-26488.html,CÔNG TY TNHH PHÂN PHỐI SÀNH ĐIỆU (ANNAM GOURMET),Ngày cập nhật: 13/10/2022,Nhân viên,18,0,Lao động phổ thông,Không yêu cầu,6.500.000VNĐ,"Quận 1, Quận 2, Quận 7, Quận Bình Thạnh, Quận Phú nhuận","['\n ', ': chế biến các món Âu – Á, buffet Alacarte theo thực đơn', '\n ', ': Thanh niên thạo đường phố giao nhanh những sản phẩm chất lượng đến khách hàng.', '\n ', 'đảm bảo an ninh cho cửa hàng, hỗ trợ khách hàng gửi xe, đón taxi, cung cấp ô/dù tuỳ thời tiết, hướng dẫn khu vực quầy hàng cho khách khi cần. Làm việc tại siêu thị Annam Gourmet']",NHÂN VIÊN SIÊU THỊ,CV2022-26488
