courseUrl,job_name,name_company,upadte_date,rank,industry,amount,age,level,experience,salary,headquarters,Application_deadline,technical_requirements,welfare,describe
https://sieuthivieclam.vn/viec-lam/01-nam-van-chuyen-hang-hoa-01-nu-ban-hang-tren-mang-CV2021-25909.html,01 NAM VẬN CHUYỂN HÀNG HÓA - 01 NỮ BÁN HÀNG TRÊN MẠNG(Mã:CV2021-25909),CÔNG TY CP TM DV XNK VẠN THÀNH ĐẠT,Ngày cập nhật: 10/04/2021,Nhân viên,2 (1 nam - 1 nữ),25 - 27,Trung học phổ thông,Không yêu cầu,5.000.000VNĐ,Quận 3,"['\n 01 Đơn xin việc có dán ảnh', '\n 02 Bản sơ yếu lý lịch có công chứng xác nhận của UBND phường/xã', '\n Bản sao hộ khẩu, CMND có công chứng của UBND phường/xã xác nhận sao y bản chính', '\n Bản sao các văn bằng, chứng chỉ nghề liên quan có công chứng của UBND phường/xã xác nhận sao y bản chính', '\n 02 Tấm hình mới nhất khổ 3x4', '\n (Tất cả giấy tờ trên có thời hạn không quá 6 tháng kể từ ngày công chứng)']"
https://sieuthivieclam.vn/viec-lam/cty-tnhh-in-an--qc-phuong-uyen-CV2021-25905.html,NHÂN VIÊN KINH DOANH(Mã:CV2021-25905),CÔNG TY TNHH IN ẤN VÀ QUẢNG CÁO PHƯỢNG UYÊN,Ngày cập nhật: 11/04/2021,Nhân viên,5 (5 nữ),22-25,Trung học phổ thông,1,6.000.000VNĐ,Quận Bình Tân,"['\n - Chăm sóc, tư vấn những khách hàng có nhu cầu làm bao bì', '\n - Lê kế hoạch, mở rộng thị trường phục vụ khách hàng', '\n - Phối hợp: Thiết kế, sản xuất, kế toán để phục vụ tốt khách hàng']"
https://sieuthivieclam.vn/viec-lam/nhan-vien-lao-dong-pho-thong-CV2021-25920.html,NHÂN VIÊN LAO ĐỘNG PHỔ THÔNG(Mã:CV2021-25920),"CT SHIH-FA RUBBER INDUSTRIES ( VN)CO.,LTD",Ngày cập nhật: 13/04/2021,Nhân viên,100 (50 nam - 50 nữ),18-45,Lao động phổ thông,Không yêu cầu,6.000.000VNĐ,Huyện Củ Chi,"['\n - Tuyển lao động phổ thông Nam/Nữ, số lượng : 100 lđ', '\n - Tuyển các vị trí như : Bột, Cán Keo, Quấn Kẽm, Định Hình, Hấp Võ, Bảo Trì sửa chữa máy móc, Tạo Ruột, Bao Bì, Tạp Vụ, Nấu Ăn', '\n - Làm việc từ 7h - 16h , Từ thứ 2 - thứ bảy ( có Tăng ca theo yêu cầu sản xuất ).', '\n - Có phụ cấp theo quy định của công ty.']"
https://sieuthivieclam.vn/viec-lam/tap-vu--nv-ban-hang-thuc-pham--nv-trong-ho-hai-san-tuoi-song-CV2021-25911.html,TẠP VỤ / NV BÁN HÀNG THỰC PHẨM / NV TRÔNG HỒ HẢI SẢN TƯƠI SỐNG(Mã:CV2021-25911),CÔNG TY TNHH MTV GẤU BIỂN,Ngày cập nhật: 12/04/2021,Nhân viên,10,0,Lao động phổ thông,Không yêu cầu,Thoả thuận,Quận Tân Bình,"['\n ', 'Nam/Nữ TN THPT. Người miền Trung, miền Nam. Không tiền án, tiền sự. Ưu tiên Sinh viên các trường TPHCM. Người đã có gia đình.', '\n ', 'Nam/Nữ TN TNTrung Cấp trờ lên các ngành Kế Toán Bán Hàng, Quản Trị Kinh Doanh, Marketing , Thương Mại Điện Tử. Biết sử dụng World, Excel, PM bán hàng, máy tính tiền. Người miền Trung, miền Nam. Không tiền án, tiền sự. Ưu tiên Có kinh nghiệm vận hành cửa hàng. Có kinh nghiệm bán hàng trên foodap, hàng hải sản tươi sống.', '\n ', 'Nam , TN THPT , Phải có kinh nghiệm trông coi hồ hải sản tươi sống trên 1 năm. Ưu tiên người dân biển, người Bình Thuận, Miền Tây.', '\n \xa0']"
https://sieuthivieclam.vn/viec-lam/mr-cuong-0902821523-CV2021-25923.html,NHÂN VIÊN KINH DOANH(Mã:CV2021-25923),CÔNG TY CỔ PHẦN TẬP ĐOÀN HƯNG THỊNH,Ngày cập nhật: 13/04/2021,Nhân viên,20 (10 nam - 10 nữ),Trên 18,Trung học phổ thông,Không yêu cầu,8.000.000VNĐ,Quận 1,"['\n - Tìm kiếm và khai thác khách hàng tiềm năng.', '\n - Tư vấn, giới thiệu tới khách hàng về (Căn hộ, nhà phố, villas, đất nền... )', '\n - Chăm sóc khách hàng.', '\n - Làm chủ công việc, linh động thời gian', '\n - Trưởng phòng trực tiếp hỗ trợ tìm kiếm khách hàng, tương tác, đàm phán, chốt nhà']"
https://sieuthivieclam.vn/viec-lam/cong-ty-tnhh-thuong-mai-san-xuat-dich-vu-kim-hoa-CV2021-25922.html,NHÂN VIÊN KINH DOANH/ TRỢ LÝ KINH DOANH(Mã:CV2021-25922),Công ty TNHH Thương Mại Sản Xuất Dịch Vụ Kim Hòa,Ngày cập nhật: 13/04/2021,Nhân viên,2 (1 nam - 1 nữ),Dưới 35 tuổi,Trung học phổ thông,Không yêu cầu,7.000.000VNĐ,Quận 6,"['\n - Nam/ Nữ dưới 35 tuổi.', '\n - Có khả năng giải quyết tình huống nhanh, giao tiếp, thuyết phục tốt.', '\n - Chịu khó, chăm chỉ, thật thà, chịu được áp lực trong công việc.', '\n - Có khả năng làm việc độc lập hoặc kết hợp làm việc nhóm.']"
https://sieuthivieclam.vn/viec-lam/ke-toan-vien-CV2021-25904.html,KẾ TOÁN VIÊN(Mã:CV2021-25904),CÔNG TY CHÂU LONG,Ngày cập nhật: 13/04/2021,Nhân viên,2,0,Trung cấp,Không yêu cầu,8.000.000VNĐ,Quận Bình Tân,"['\n - Có khả năng làm việc độc lập, chịu được áp lực trong công việc', '\n - Tốt nghiệp Trung cấp kế toán trở lên, thành thạo vi tính văn phòng.', '\n - Tuổi từ 20 tới 30', '\n - Thời gian làm việc: Giờ hành chánh, 8h – 17h30']"
https://sieuthivieclam.vn/viec-lam/tho-quang-cao-CV2021-25908.html,NHÂN VIÊN THỢ QUẢNG CÁO(Mã:CV2021-25908),CÔNG TY TNHH QUẢNG CÁO TM-DV-SX VÔ CỰC,Ngày cập nhật: 13/04/2021,Nhân viên,5,18-40,Lao động phổ thông,1,Thoả thuận,Quận Thủ Đức,"['\n - Có kinh nghiệm làm quảng cáo (hàn khung sắt, lắp ráp bảng hiệu, đi đèn led, alu, dán decal…)', '\n - Thu nhập: 6.500.000đ – 9.000.000đ/tháng + thưởng', '\n - Thời gian làm việc: giờ hành chính. (từ 8g – 11g30 và từ 13g00 – 17g30). Từ thứ 2\xa0đến thứ 7', '\n \xa0', '\n \xa0', '\n \xa0', '\n \xa0', '\n \xa0']"
https://sieuthivieclam.vn/viec-lam/nhan-vien-kinh-doanhnhan-vien-ke-toan-CV2021-25929.html,NHÂN VIÊN KINH DOANH/NHÂN VIÊN KẾ TOÁN(Mã:CV2021-25929),CÔNG TY CỔ PHẦN NĂNG LƯỢNG – CÔNG NGHỆ VĨNH CỬU,Ngày cập nhật: 13/04/2021,Nhân viên,3 (3 nữ),24 trở lên,Cao đẳng,1,15.000.000VNĐ,Quận 3,"['\n ', '\n Số lượng: 1 nữ', '\n Trình độ Đại học chuyên ngành kế toán', '\n Trung thực, gắn bó lâu dài với công ty', '\n Vui vẻ, hoà đồng, ...', '\n ', '\n Lập và hướng dẫn thực hiện các quy trình liên quan đến hoạt động của Phòng kế toán.', '\n Hướng dẫn, kiểm tra và giám sát việc thực hiện các nghiệp vụ hàng ngày của các kế toán viên:thu, chi, nhập xuất, bán hàng, ngân hàng, lập sổ sách, lưu trữ chứng từ…xử lý các vấn đề phát sinh trong phòng.', '\n Lập kế hoạch và đảm bảo kế hoạch tài chính: trả nợ ngân hàng, mua hàng, thanh toán cho nhà cung cấp, các khoản phát sinh khác.', '\n Lập báo cáo kết quả hoạt động SX – KD hàng tháng, hàng năm hoặc theo yêu cầu của BLĐ Công ty tại từng thời điểm', '\n ', '\n Từ 7-10 triệu/ tháng (thử việc 2 tháng)', '\n Hoa hồng tùy theo tình hình kinh doanh của công ty', '\n ', '\n Thu nhập ổn định', '\n Thu nhập khác: phụ cấp công tác, phụ cấp năng suất, thưởng dự án, thưởng lễ, tết, sinh nhật, hiếu hỉ,...', '\n Bảo hiểm xã hội, bảo hiểm y tế', '\n Khám sức khoẻ định kỳ hàng năm', '\n Được đào tạo xen kẽ trong thời gian đầu', '\n Du lịch định kỳ hàng năm']"
https://sieuthivieclam.vn/viec-lam/nhan-vien-dieu-hanhban-vekiem-khach-CV2021-25931.html,NHÂN VIÊN ĐIỀU HÀNH/BÁN VÉ/KIỂM KHÁCH(Mã:CV2021-25931),CÔNG TY TNHH TOÀN THẮNG,Ngày cập nhật: 14/04/2021,Nhân viên,6 (4 nam - 2 nữ),20-35,Lao động phổ thông,Không yêu cầu,7.000.000VNĐ,Quận 1,"['\n ', '\n Tuổi: 20-30', '\n Siêng năng, trung thực, chăm chỉ', '\n Bán vé xe và hỗ trợ công việc liên quan', '\n Ca 1: 4 h- 12 h', '\n Ca 2: 12 h-19 h', '\n Ca 3: 7h-16h', '\n Lương: 6.000.000 đ/tháng', '\n Nơi làm việc: tại bến xe miền tây, 395 Kinh Dương Vương, Phường An Lạc, Quận Bình Tân']"
https://sieuthivieclam.vn/viec-lam/nhan-vien-ke-toan-tong-hop-CV2021-25914.html,NHÂN VIÊN KẾ TOÁN TỔNG HỢP(Mã:CV2021-25914),CÔNG TY TNHH THƯƠNG MẠI HÙNG PHÁT,Ngày cập nhật: 16/04/2021,Nhân viên,1 (1 nữ),25-35,Trung cấp,2,8.500.000VNĐ,Quận 1,"['\n Tốt nghiệp trung cấp chuyên ngành kế toán trở lên', '\n Kinh nghiệm 2 năm', '\n Thời gian: hành chánh', '\n Thử việc 2 tháng']"
https://sieuthivieclam.vn/viec-lam/nhan-vien-ban-hang-nhan-hang-thoi-trang-aldo--CV2021-25933.html,NHÂN VIÊN BÁN HÀNG ( THỜI TRANG ALDO )(Mã:CV2021-25933),Công Ty  Cổ Phần Nhà Thái,Ngày cập nhật: 19/04/2021,Nhân viên,20 (10 nam - 10 nữ),18 - 30,Lao động phổ thông,Không yêu cầu,7.000.000VNĐ,"Quận 1, Quận 2, Quận 4, Quận 7, Quận 10, Quận Bình Tân, Quận Bình Thạnh, Quận Tân Phú, Quận Thủ Đức","['\n - Tư vấn bán hàng Giày dép & túi xách thương hiệu ALDO tại cửa hàng, Trung tâm thương mại các quận.', '\n - Đảm bảo doanh số cá nhân và cửa hàng', '\n - Sắp xếp, trưng bày hàng hóa theo quy định', '\n - Vệ sinh quầy kệ, cửa hàng', '\n -\xa0 Kiểm đếm hàng hóa', '\n - Các công việc khác được giao bởi quản lý', '\n - Thời gian làm việc: Làm việc theo ca (xoay ca – 6 ca/ tuần):', '\n + Ca sáng: 8h30 – 16h00', '\n + Ca giữa: 11h – 18h30', '\n + Ca chiều: 14h30 – 22h', '\n \xa0', '\n \xa0', '\n \xa0']"
https://sieuthivieclam.vn/viec-lam/nhan-vien-tap-vu-khach-san-CV2021-25936.html,NHÂN VIÊN TẠP VỤ KHÁCH SẠN(Mã:CV2021-25936),CÔNG TY CỔ PHẦN ĐỊA ỐC 7,Ngày cập nhật: 20/04/2021,Nhân viên,1 (1 nữ),Dưới 40,Lao động phổ thông,Không yêu cầu,5.000.000VNĐ,"Quận 1, Quận Phú nhuận","['\n 01 Đơn xin việc có dán ảnh', '\n 02 Bản sơ yếu lý lịch có công chứng xác nhận của UBND phường/xã', '\n Bản sao hộ khẩu, CMND có công chứng của UBND phường/xã xác nhận sao y bản chính', '\n Bản sao các văn bằng, chứng chỉ nghề liên quan có công chứng của UBND phường/xã xác nhận sao y bản chính', '\n 02 Tấm hình mới nhất khổ 3x4', '\n (Tất cả giấy tờ trên có thời hạn không quá 6 tháng kể từ ngày công chứng)']"
https://sieuthivieclam.vn/viec-lam/phuc-vu-nha-hang-bao-an-o-CV2021-25937.html,PHỤC VỤ NHÀ HÀNG (BAO ĂN Ở)(Mã:CV2021-25937),PHỞ TÙNG HÀ NỘI,Ngày cập nhật: 20/04/2021,Nhân viên,20 (20 nữ),18 - 45,Lao động phổ thông,Không yêu cầu,Thoả thuận,"Quận 1, Quận 2","['\n - Nhanh nhẹn, chịu khó, lịch sự']"
https://sieuthivieclam.vn/viec-lam/phuc-vu-tap-vu-bep-chinh-phu-bep-CV2021-25940.html,PHỤC VỤ/ TẠP VỤ/ BẾP CHÍNH/ PHỤ BẾP(Mã:CV2021-25940),CÔNG TY TNHH DV TM TỔNG HỢP SONG SINH,Ngày cập nhật: 22/04/2021,Nhân viên,17,Dưới 60 tuổi,Lao động phổ thông,Không yêu cầu,Thoả thuận,Quận Bình Tân,['\n ']
https://sieuthivieclam.vn/viec-lam/01-giam-doc-san-08-truong-phong-kinh-doanh-100-nhan-vien-kinh-doanh-bds-CV2021-25942.html,01 Giám Đốc Sàn - 08 Trưởng Phòng Kinh Doanh - 100 Nhân viên Kinh doanh BĐS(Mã:CV2021-25942),CÔNG TY CHARM LAND,Ngày cập nhật: 23/04/2021,Nhân viên,109,0,Cao đẳng,Không yêu cầu,Thoả thuận,Quận 2,"['\n Ưu tiên những người có kinh nghiệm làm BĐS, ít nhất là có kinh nghiệm làm bán hàng và kinh doanh.', '\n Có laptop và điện thoại riêng.', '\n Hiểu biết xã hội là 1 lợi thế,năng động , thiện chiến, và quyết liệt trong công việc.', '\n ', '\n Lương cứng 5 triệu - 11 triệu ( tuỳ theo kinh nghiệm 2 tháng thử việc Ful lương)', '\n Phụ cấp Marketing : 1 triệu.', '\n Thưởng lễ Tết : 500K', '\n Thưởng lương tháng 13.', '\n Thưởng 1 giao dịch 10 triệu.', '\n Hoa Hồng luỹ tiến 2-3% ( Kh chỉ cần thanh toán 10% ) nhận đủ hoa Hồng từ 40-50 triệu.', '\n Thời gian làm việc : 8AM- 12AM , chiều 1:30 PM - 5PM , CN nghỉ ( nếu có khách đi dự án CN thì đc off vào thứ 2)', '\n Nhân viên được ký hợp đồng chính thức được hưởng phúc lợi:\xa0BHXH.\xa0HĐLĐ', '\n ', '\n ', '\n ']"
https://sieuthivieclam.vn/viec-lam/lao-dong-pho-thongco-khikinh-doanh-CV2021-25943.html,LAO ĐỘNG PHỔ THÔNG/CƠ KHÍ/KINH DOANH(Mã:CV2021-25943),Cty TNHH A 67,Ngày cập nhật: 23/04/2021,Nhân viên,27 (27 nam),20-40,Lao động phổ thông,Không yêu cầu,9.000.000VNĐ,Quận Bình Thạnh,"['\n ', '\n Tuổi: 20-40', '\n Trung cấp cơ khí', '\n Không yêu cầu kinh nghiệm', '\n Thời gian: 6 h-17 h', '\n Lương: 9.000.000 đ/tháng+cơm trưa']"
https://sieuthivieclam.vn/viec-lam/nhan-vien-ban-hang-CV2021-25934.html,NHÂN VIÊN BÁN HÀNG(Mã:CV2021-25934),CTY TNHH CÁ ĐEN,Ngày cập nhật: 24/04/2021,Nhân viên,2 (1 nam - 1 nữ),dưới 40,Lao động phổ thông,Không yêu cầu,Thoả thuận,Quận Phú nhuận,"['\n Thời gian: hành chánh hoặc bán thời gian', '\n Nhận sinh viên làm bán thời gian', '\n \xa0']"
https://sieuthivieclam.vn/viec-lam/lao-dong-pho-thong-CV2021-25950.html,LAO ĐỘNG PHỔ THÔNG(Mã:CV2021-25950),CÔNG TY TNHH QUẢNG CÁO MŨI TÊN VÀNG,Ngày cập nhật: 26/04/2021,Nhân viên,20,18,Lao động phổ thông,Không yêu cầu,Thoả thuận,Quận 7,"['Các vị trí thợ chính: kinh nghiệm 1-2 năm\xa0', 'Thợ phụ: không yêu cầu kinh nghiệm, được đào tạo trong quá trình làm việc, có cơ hội lên làm thợ chính.']"
https://sieuthivieclam.vn/viec-lam/nhan-vien-bao-ve-CV2021-25953.html,NHÂN VIÊN BẢO VỆ(Mã:CV2021-25953),Cty TNHH DỊCH VỤ GIẢI TRÍ KING PLUS,Ngày cập nhật: 27/04/2021,Nhân viên,15 (15 nam),dưới 40,Lao động phổ thông,Không yêu cầu,6.500.000VNĐ,Huyện Hóc Môn,"['\n Tuổi: dưới 40', '\n Chiều cao: trên 1.6 mét', '\n Thời gian: theo ca hoặc trao đổi thêm khi phỏng vấn', '\n \xa0']"
https://sieuthivieclam.vn/viec-lam/nhan-vien-bao-ve--van-hanh-bai-xe--CV2021-25957.html,Nhân viên bảo vệ / vận hành bãi xe (Mã:CV2021-25957),Công ty TNHH TMDV TSP,Ngày cập nhật: 28/04/2021,Nhân viên,30 (20 nam - 10 nữ),18 - 50,Lao động phổ thông,Không yêu cầu,6.000.000VNĐ,Quận Thủ Đức,"['\n\nTốt nghiệp THCS, THPT, có khả năng đọc viết thành thạo, phát âm rõ ràng, mạch lạc\n\n', '\n\n', 'Ngoại hình khá (nam cao 1,65m trở lên, nữ cao 1,55m trở lên) và có sức khỏe tốt\xa0', 'Giao tiếp tốt, thân thiện, trung thực, nhanh nhẹn, có trách nhiệm với công việc', 'Có nghiệp vụ phòng cháy chữa cháy, cứu nạn cứu hộ, bảo vệ cơ bản là một lợi thế\xa0', 'Ưu tiên quân nhân, công an xuất ngũ, biết võ thuật.\xa0']"
https://sieuthivieclam.vn/viec-lam/lao-dong-pho-thong-bao-an-o--ke-toan-kho-CV2021-25958.html,LAO ĐỘNG PHỔ THÔNG (BAO ĂN Ở) + KẾ TOÁN KHO(Mã:CV2021-25958),CTY TNHH NGUYÊN KHANG,Ngày cập nhật: 29/04/2021,Nhân viên,5,0,Lao động phổ thông,Không yêu cầu,Thoả thuận,Huyện Hóc Môn,"['\n 01 Đơn xin việc có dán ảnh', '\n 02 Bản sơ yếu lý lịch có công chứng xác nhận của UBND phường/xã', '\n Bản sao hộ khẩu, CMND có công chứng của UBND phường/xã xác nhận sao y bản chính', '\n Bản sao các văn bằng, chứng chỉ nghề liên quan có công chứng của UBND phường/xã xác nhận sao y bản chính', '\n 02 Tấm hình mới nhất khổ 3x4', '\n (Tất cả giấy tờ trên có thời hạn không quá 6 tháng kể từ ngày công chứng)']"
https://sieuthivieclam.vn/viec-lam/kinh-doanh--pha-che-CV2021-25959.html,KINH DOANH / PHA CHẾ(Mã:CV2021-25959),CÔNG TY CỔ PHẦN VƯỜN TRÁI CỬU LONG,Ngày cập nhật: 04/05/2021,Nhân viên,5,Trên 18,Lao động phổ thông,Không yêu cầu,Thoả thuận,Quận 2,"['\n ', '\n - Tốt nghiệp Trung cấp trở lên', '\n - Ưu tiên ứng viên có kinh nghiệm ít nhất 1 năm', '\n - Giao tiếp tốt', '\n - Thời gian làm việc: Giờ hành chánh', '\n ', '\n - Siêng năng, lịch sự, vui vẻ', '\n - Được đào tạo pha chế cơ bản', '\n - Thời gian làm việc: 7h - 14h']"
https://sieuthivieclam.vn/viec-lam/nhan-vien-kinh-doanh-CV2021-25960.html,*NHÂN VIÊN KINH DOANH*(Mã:CV2021-25960),VI TÍNH NAM TRUNG HẢI,Ngày cập nhật: 04/05/2021,Nhân viên,10 (10 nữ),Trên 18,Trung học phổ thông,Không yêu cầu,5.500.000VNĐ,Quận Tân Bình,"['\n - Làm việc cho cửa hàng linh kiện máy tính', '\n - Thời gian làm việc: Giờ hành chánh', '\n (8h - 18h30, T2 - T6 và 8h - 14h T7)']"
https://sieuthivieclam.vn/viec-lam/ky-thuat-vien--spa-CV2021-25965.html,KỸ THUẬT VIÊN ( SPA)(Mã:CV2021-25965),CT TNHH ĐẦU TƯ QUỐC TẾ IMP- CHI NHÁNH ANH ĐÀO,Ngày cập nhật: 05/05/2021,Nhân viên,10 (10 nữ),18 - 30,Lao động phổ thông,Không yêu cầu,10.000.000VNĐ,H.Dĩ An,"['\n - Nữ tuổi từ 18 – 45, lý lịch rõ ràng (không tiền án, tiền sự)', '\n - Có nghị lực và tinh thần đam mê với công việc, yêu nghề, nỗ lực phấn đấu, học hỏi không ngừng.', '\n - Có sức khỏe tốt, thể hình phù hợp với công việc ', '\n - Không yêu cầu trình độ Học vấn nhưng phải có nhân cách và đạo đức tốt', '\n \xa0']"
https://sieuthivieclam.vn/viec-lam/nhan-vien-lao-dong-pho-thong--tai-xe--bao-o--CV2021-25964.html,NHÂN VIÊN THỢ GHẾ SOFA + TÀI XẾ ( BAO Ở )(Mã:CV2021-25964),CƠ SỞ SX GHẾ NỆM NAM VINH,Ngày cập nhật: 05/05/2021,Nhân viên,0 (6 nam),0,Lao động phổ thông,Không yêu cầu,7.500.000VNĐ,Quận Bình Tân,"['\n *\xa0 Tuyển thợ\xa0 làm\xa0 ghế nệm : Cắt vải, may nệm, khung sườn, bọc nệm.', '\n - Thời gian làm việc : Từ sáng 7h30 - 11h30 chiều 13h - 17h.', '\n - Lương\xa0 Có tay nghề từ 7,5tr - 15tr.', '\n * Tuyển tài xế xe tải nhỏ giao hàng 1,5 tấn', '\n - Lương tài xế 9tr + phu cấp', '\n - Làm việc tại Đường Hương Lộ 2, Quận\xa0 Bình Tân.', '\n - Có chổ ở cho người lao động, được đào tạo tay nghề .']"
https://sieuthivieclam.vn/viec-lam/kinh-doanh--truong-phong--giam-doc-CV2021-25967.html,KINH DOANH / TRƯỞNG PHÒNG / GIÁM ĐỐC(Mã:CV2021-25967),CÔNG TY TNHH BẤT ĐỘNG SẢN SONG PHÁT,Ngày cập nhật: 06/05/2021,Nhân viên,23,0,Trung học phổ thông,Không yêu cầu,Thoả thuận,Quận Tân Phú,['\n - Làm việc cho công ty kinh doanh bất động sản']
https://sieuthivieclam.vn/viec-lam/nhan-vien-ke-toan-ke-toan-tai-san-co-dinh-CV2021-25974.html,NHÂN VIÊN KẾ TOÁN/ KẾ TOÁN TÀI SẢN CỐ ĐỊNH(Mã:CV2021-25974),CÔNG TY CP ĐTXD VÀ KHAI THÁC KHOÁNG SẢN VIỆT LONG,Ngày cập nhật: 11/05/2021,Nhân viên,2 (1 nam - 1 nữ),0,Cao đẳng,Không yêu cầu,Thoả thuận,Quận Gò Vấp,"['\n 01 Đơn xin việc có dán ảnh', '\n 02 Bản sơ yếu lý lịch có công chứng xác nhận của UBND phường/xã', '\n Bản sao hộ khẩu, CMND có công chứng của UBND phường/xã xác nhận sao y bản chính', '\n Bản sao các văn bằng, chứng chỉ nghề liên quan có công chứng của UBND phường/xã xác nhận sao y bản chính', '\n 02 Tấm hình mới nhất khổ 3x4', '\n (Tất cả giấy tờ trên có thời hạn không quá 6 tháng kể từ ngày công chứng)']"
https://sieuthivieclam.vn/viec-lam/nhan-vien-bao-ve-noi-bo-CV2021-25975.html,NHÂN VIÊN BÀO VỆ NỘI BỘ(Mã:CV2021-25975),Công ty TNHH DV QL Bất Động Sản Sala,Ngày cập nhật: 11/05/2021,Nhân viên,33 (33 nam),20-45,Lao động phổ thông,Không yêu cầu,8.500.000VNĐ,Quận Thủ Đức,"['\n Nam. Độ tuổi từ\xa0 20 - 45;', '\n Chiều cao từ 1,65m. Cân nặng 55kg trở lên;', '\n Trình độ học vấn: 12/12;', '\n Sức khỏe tốt, nhanh nhẹn, hoạt bát, không dị tật, xăm trổ.', '\n Tác phong nghiêm túc, có ý thức tuân thủ kỷ luật;', '\n Cẩn thận, trung thực, có tinh thần trách nhiệm cao trong công việc;', '\n Kỹ năng giao tiếp tốt, nhanh nhẹn, hòa đồng vui vẻ;', '\n ', ': Ứng viên đã trải qua môi trường Quân đội, Công an và có kinh nghiệm trong công tác bảo vệ tòa nhà, chung cư,...', '\n Thời gian: 12h/26ngày/tháng', '\n Ca ngày: 07 - 19h; Ca đêm: 19 - 07h']"
https://sieuthivieclam.vn/viec-lam/ban-hang--phu-bep--tho-lam-banh-CV2021-25976.html,BÁN HÀNG / PHỤ BẾP / THỢ LÀM BÁNH(Mã:CV2021-25976),CHUỖI BÁNH MÌ 611,Ngày cập nhật: 11/05/2021,Nhân viên,40 (20 nam - 20 nữ),Dưới 30,Lao động phổ thông,Không yêu cầu,Thoả thuận,"Quận 1, Quận 2",['\n - Làm việc cho chuỗi hệ thống bán bánh mì\xa0']
https://sieuthivieclam.vn/viec-lam/le-tan-CV2021-25977.html,LỄ TÂN(Mã:CV2021-25977),TRUNG TÂM BẢO HÀNH SAMSUNG (PHÚC TRẦN P&T),Ngày cập nhật: 11/05/2021,Nhân viên,2 (2 nữ),Dưới 30 tuổi,Trung cấp,Không yêu cầu,5.000.000VNĐ,Quận Thủ Đức,"['\n - Làm việc cho Trung tâm bảo hành Samsung tại\xa049 Nguyễn Văn Bá, Thủ Đức', '\n - Thời gian làm việc: Giờ hành chánh']"
https://sieuthivieclam.vn/viec-lam/can-tuyen-05-ldpt-khong-can-kinh-nghiem-lam-viec-tai-q9-CV2021-25970.html,Cần tuyển 10 LĐPT không cần kinh nghiệm - làm việc tại Q9(Mã:CV2021-25970),Poly Kim Phat,Ngày cập nhật: 12/05/2021,Nhân viên,10 (10 nam),0,Lao động phổ thông,Không yêu cầu,7.500.000VNĐ,Quận 9,"['\n CMND bản gốc, hồ sơ bổ sung khi vào chính thức']"
https://sieuthivieclam.vn/viec-lam/nhan-vien-thu-ngan-CV2020-25571.html,NAM GIAO NHẬN HÀNG ( máy móc thiết bị môi trường)(Mã:CV2020-25571),CÔNG TY TNHH MÔI TRƯỜNG VIỆT Á,Ngày cập nhật: 17/05/2021,Nhân viên,1 (1 nam),18-35,Lao động phổ thông,Không yêu cầu,Thoả thuận,Quận Thủ Đức,"['\n 18-35 tuổi', '\n Tốt nghiệp THCS', '\n Hộ khẩu TPHCM, Bình Dương', '\n Có giấy phép lái xe']"
https://sieuthivieclam.vn/viec-lam/nhan-vien-telesales--lam-o-van-phong-CV2021-25985.html,NHÂN VIÊN TELESALES ( LÀM Ở VĂN PHÒNG)(Mã:CV2021-25985),CTY TNHH ELITE BPO,Ngày cập nhật: 18/05/2021,Nhân viên,20 (10 nam - 10 nữ),18 - 32,Lao động phổ thông,Không yêu cầu,4.750.000VNĐ,Quận 12,"['\n - Làm việc tại văn phòng, điện thoại tư vấn khách hàng', '\n - Thực hiện cuộc gọi tư vấn sản phẩm vay các công ty tài chính', '\n - Hỗ trợ, hướng dẫn khách hàng chuẩn bị hồ sơ.', '\n - Xử lý thắc mắc, giải đáp về sản phẩm vay', '\n - Data, hệ thông công ty hỗ trợ.', '\n - Được đào tạo về kỹ năng sales & sản phẩm các công ty tài chính']"
https://sieuthivieclam.vn/viec-lam/co-khi-co-khi-che-tao-dien-cong-nghiep-CV2021-25989.html,CƠ KHÍ-CƠ KHÍ CHẾ TẠO/ ĐIỆN CÔNG NGHIỆP(Mã:CV2021-25989),CÔNG TY TNHH CHẾ BIẾN LƯƠNG THỰC-THỰC PHẨM THƯƠNG MẠI CHÂU GIANG,Ngày cập nhật: 19/05/2021,Nhân viên,10 (10 nam),từ 25 -50 tuổi,Trung cấp,1,10.000.000VNĐ,Huyện Củ Chi,"['Thợ\xa0điện công nghiệp, biết sửa chữa\xa0điện trong nhà máy.', 'Thợ cơ khí: biết hàn, cắt\xa0']"
